company,Company_Status,location,location_Status,industry,Industry_Status,total_laid_off,layoffs_Status,percentage_laid_off,Percentage_Status,date,Date_Status,year,Year_Status,Month,Month_Status,stage,country,funds_raised_millions,Funds_Status
OUSTER,Reported,SF BAY AREA,Reported,TRANSPORTATION,Reported,0,missing,0.1,Reported,20/09/2022,Reported,2022,Reported,9,Reported,POST-IPO,UNITED STATES,282,Reported
OUSTER,Reported,SF BAY AREA,Reported,TRANSPORTATION,Reported,0,missing,0.1,Reported,08/09/2020,Reported,2020,Reported,9,Reported,SERIES B,UNITED STATES,132,Reported
OUTBOUNDENGINE,Reported,AUSTIN,Reported,MARKETING,Reported,52,Reported,0.28,Reported,25/03/2020,Reported,2020,Reported,3,Reported,SERIES C,UNITED STATES,48,Reported
OUTBRAIN,Reported,NEW YORK CITY,Reported,MARKETING,Reported,38,Reported,0.03,Reported,26/07/2022,Reported,2022,Reported,7,Reported,POST-IPO,UNITED STATES,394,Reported
OUTDOORSY,Reported,SF BAY AREA,Reported,TRANSPORTATION,Reported,0,missing,0,missing,04/06/2020,Reported,2020,Reported,6,Reported,SERIES C,UNITED STATES,75,Reported
OUTREACH,Reported,SEATTLE,Reported,SALES,Reported,60,Reported,0.05,Reported,02/08/2022,Reported,2022,Reported,8,Reported,SERIES G,UNITED STATES,489,Reported
OUTREACH,Reported,SEATTLE,Reported,SALES,Reported,70,Reported,0.07,Reported,27/02/2023,Reported,2023,Reported,2,Reported,SERIES G,UNITED STATES,489,Reported
OUTSCHOOL,Reported,SF BAY AREA,Reported,EDUCATION,Reported,31,Reported,0.18,Reported,05/07/2022,Reported,2022,Reported,7,Reported,SERIES D,UNITED STATES,240,Reported
OUTSCHOOL,Reported,SF BAY AREA,Reported,EDUCATION,Reported,43,Reported,0.25,Reported,10/12/2022,Reported,2022,Reported,12,Reported,SERIES D,UNITED STATES,240,Reported
OUTSIDE,Reported,BOULDER,Reported,MEDIA,Reported,0,missing,0.12,Reported,15/11/2022,Reported,2022,Reported,11,Reported,SERIES B,UNITED STATES,174,Reported
OUTSIDE,Reported,BOULDER,Reported,MEDIA,Reported,87,Reported,0.15,Reported,20/05/2022,Reported,2022,Reported,5,Reported,SERIES B,UNITED STATES,174,Reported
OVERTIME,Reported,NEW YORK CITY,Reported,MEDIA,Reported,30,Reported,0.23,Reported,25/03/2020,Reported,2020,Reported,3,Reported,SERIES B,UNITED STATES,35,Reported
OWLET,Reported,LEHI,Reported,HEALTHCARE,Reported,0,missing,0,missing,22/07/2022,Reported,2022,Reported,7,Reported,POST-IPO,UNITED STATES,178,Reported
OWNBACKUP,Reported,NEW YORK CITY,Reported,SECURITY,Reported,170,Reported,0.17,Reported,15/11/2022,Reported,2022,Reported,11,Reported,SERIES E,UNITED STATES,507,Reported
OYE RICKSHAW,Reported,NEW DELHI,Reported,TRANSPORTATION,Reported,40,Reported,0.2,Reported,29/06/2022,Reported,2022,Reported,6,Reported,UNKNOWN,INDIA,13,Reported
OYO,Reported,DALLAS,Reported,TRAVEL,Reported,0,missing,0,missing,24/06/2020,Reported,2020,Reported,6,Reported,SERIES F,UNITED STATES,3200,Reported
OYO,Reported,GURUGRAM,Reported,TRAVEL,Reported,600,Reported,0,missing,03/12/2022,Reported,2022,Reported,12,Reported,SERIES F,INDIA,4000,Reported
OYO,Reported,GURUGRAM,Reported,TRAVEL,Reported,600,Reported,0,missing,08/12/2020,Reported,2020,Reported,12,Reported,SERIES F,INDIA,3200,Reported
OYO,Reported,LONDON,Reported,TRAVEL,Reported,150,Reported,0,missing,01/05/2020,Reported,2020,Reported,5,Reported,SERIES F,UNITED KINGDOM,2400,Reported
OYO,Reported,SAO PAULO,Reported,TRAVEL,Reported,500,Reported,0,missing,25/04/2020,Reported,2020,Reported,4,Reported,SERIES F,BRAZIL,2400,Reported
OYSTER,Reported,CHARLOTTE,Reported,HR,Reported,0,missing,0,missing,11/01/2023,Reported,2023,Reported,1,Reported,SERIES C,UNITED STATES,224,Reported
OYSTER,Reported,CHARLOTTE,Reported,HR,Reported,0,missing,0,missing,30/01/2023,Reported,2023,Reported,1,Reported,SERIES C,UNITED STATES,224,Reported
OZY MEDIA,Reported,SF BAY AREA,Reported,MEDIA,Reported,0,missing,1,Reported,01/10/2021,Reported,2021,Reported,10,Reported,SERIES C,UNITED STATES,70,Reported
PACASO,Reported,SF BAY AREA,Reported,REAL ESTATE,Reported,100,Reported,0.3,Reported,11/10/2022,Reported,2022,Reported,10,Reported,SERIES C,UNITED STATES,217,Reported
PACKABLE,Reported,NEW YORK CITY,Reported,RETAIL,Reported,138,Reported,0.2,Reported,23/08/2022,Reported,2022,Reported,8,Reported,UNKNOWN,UNITED STATES,472,Reported
PACT PHARMA,Reported,SF BAY AREA,Reported,HEALTHCARE,Reported,94,Reported,0,missing,18/07/2022,Reported,2022,Reported,7,Reported,SERIES C,UNITED STATES,200,Reported
PADDLE,Reported,LONDON,Reported,FINANCE,Reported,0,missing,0.08,Reported,11/01/2023,Reported,2023,Reported,1,Reported,SERIES D,UNITED KINGDOM,293,Reported
PAGARBOOK,Reported,BENGALURU,Reported,HR,Reported,80,Reported,0,missing,26/07/2021,Reported,2021,Reported,7,Reported,SERIES A,INDIA,17,Reported
PAGAYA,Reported,NEW YORK CITY,Reported,FINANCE,Reported,140,Reported,0.2,Reported,18/01/2023,Reported,2023,Reported,1,Reported,POST-IPO,UNITED STATES,571,Reported
PAGBANK,Reported,SAO PAULO,Reported,FINANCE,Reported,500,Reported,0.07,Reported,16/01/2023,Reported,2023,Reported,1,Reported,POST-IPO,BRAZIL,0,missing
PAGERDUTY,Reported,SF BAY AREA,Reported,PRODUCT,Reported,0,missing,0.07,Reported,24/01/2023,Reported,2023,Reported,1,Reported,POST-IPO,UNITED STATES,173,Reported
PAGSEGURO,Reported,SAO PAULO,Reported,FINANCE,Reported,0,missing,0.07,Reported,25/01/2023,Reported,2023,Reported,1,Reported,POST-IPO,BRAZIL,0,missing
PAISABAZAAR,Reported,GURUGRAM,Reported,FINANCE,Reported,1500,Reported,0.5,Reported,16/06/2020,Reported,2020,Reported,6,Reported,SERIES G,INDIA,496,Reported
PALANTIR,Reported,DENVER,Reported,DATA,Reported,75,Reported,0.02,Reported,27/02/2023,Reported,2023,Reported,2,Reported,POST-IPO,UNITED STATES.,3000,Reported
PANA,Reported,DENVER,Reported,TRAVEL,Reported,18,Reported,0,missing,01/04/2020,Reported,2020,Reported,4,Reported,SERIES A,UNITED STATES,11,Reported
PANDA SQUAD,Reported,SF BAY AREA,Reported,CONSUMER,Reported,6,Reported,0.75,Reported,13/03/2020,Reported,2020,Reported,3,Reported,SEED,UNITED STATES,1,Reported
PAPA,Reported,MIAMI,Reported,OTHER,Reported,0,missing,0.15,Reported,13/07/2022,Reported,2022,Reported,7,Reported,SERIES D,UNITED STATES,241,Reported
PARALLEL WIRELESS,Reported,NASHUA,Reported,INFRASTRUCTURE,Reported,60,Reported,0,missing,29/06/2022,Reported,2022,Reported,6,Reported,UNKNOWN,UNITED STATES,8,Reported
PARED,Reported,SF BAY AREA,Reported,FOOD,Reported,0,missing,0,missing,29/07/2020,Reported,2020,Reported,7,Reported,UNKNOWN,UNITED STATES,13,Reported
PARLER,Reported,NASHVILLE,Reported,CONSUMER,Reported,60,Reported,0.75,Reported,10/01/2023,Reported,2023,Reported,1,Reported,SERIES B,UNITED STATES,36,Reported
PARSABLE,Reported,SF BAY AREA,Reported,HR,Reported,40,Reported,0.25,Reported,15/04/2020,Reported,2020,Reported,4,Reported,SERIES C,UNITED STATES,72,Reported
PARTNERSTACK,Reported,TORONTO,Reported,SALES,Reported,40,Reported,0.2,Reported,24/01/2023,Reported,2023,Reported,1,Reported,SERIES B,CANADA,36,Reported
PASSPORT,Reported,CHARLOTTE,Reported,TRANSPORTATION,Reported,44,Reported,0,missing,26/03/2020,Reported,2020,Reported,3,Reported,SERIES D,UNITED STATES,123,Reported
PASTEL,Reported,SF BAY AREA,Reported,FOOD,Reported,0,missing,1,Reported,30/09/2022,Reported,2022,Reported,9,Reported,UNKNOWN,UNITED STATES,0,missing
PATIENTPOP,Reported,LOS ANGELES,Reported,HEALTHCARE,Reported,100,Reported,0.2,Reported,01/04/2020,Reported,2020,Reported,4,Reported,SERIES B,UNITED STATES,75,Reported
PATREON,Reported,SF BAY AREA,Reported,MEDIA,Reported,5,Reported,0,missing,09/09/2022,Reported,2022,Reported,9,Reported,SERIES F,UNITED STATES,413,Reported
PATREON,Reported,SF BAY AREA,Reported,MEDIA,Reported,30,Reported,0.13,Reported,21/04/2020,Reported,2020,Reported,4,Reported,SERIES D,UNITED STATES,165,Reported
PATREON,Reported,SF BAY AREA,Reported,MEDIA,Reported,36,Reported,0,missing,26/04/2021,Reported,2021,Reported,4,Reported,SERIES D,UNITED STATES,165,Reported
PATREON,Reported,SF BAY AREA,Reported,MEDIA,Reported,80,Reported,0.17,Reported,13/09/2022,Reported,2022,Reported,9,Reported,SERIES F,UNITED STATES,413,Reported
PAVILION DATA,Reported,SF BAY AREA,Reported,INFRASTRUCTURE,Reported,96,Reported,0.96,Reported,10/10/2022,Reported,2022,Reported,10,Reported,SERIES D,UNITED STATES,103,Reported
PAYFACTORS,Reported,BOSTON,Reported,HR,Reported,46,Reported,0,missing,07/04/2020,Reported,2020,Reported,4,Reported,UNKNOWN,UNITED STATES,0,missing
PAYFIT,Reported,PARIS,Reported,HR,Reported,200,Reported,0.2,Reported,01/03/2023,Reported,2023,Reported,3,Reported,SERIES E,FRANCE,495,Reported
PAYJOY,Reported,SF BAY AREA,Reported,FINANCE,Reported,27,Reported,0.25,Reported,28/04/2020,Reported,2020,Reported,4,Reported,SERIES B,UNITED STATES,71,Reported
PAYPAL,Reported,SF BAY AREA,Reported,FINANCE,Reported,83,Reported,0,missing,23/05/2022,Reported,2022,Reported,5,Reported,POST-IPO,UNITED STATES,216,Reported
PAYPAL,Reported,SF BAY AREA,Reported,FINANCE,Reported,2000,Reported,0.07,Reported,31/01/2023,Reported,2023,Reported,1,Reported,POST-IPO,UNITED STATES,216,Reported
PAYSENSE,Reported,MUMBAI,Reported,FINANCE,Reported,40,Reported,0,missing,09/07/2020,Reported,2020,Reported,7,Reported,ACQUIRED,INDIA,25.6,Reported
PAYTM,Reported,NEW DELHI,Reported,FINANCE,Reported,500,Reported,0,missing,21/04/2020,Reported,2020,Reported,4,Reported,UNKNOWN,INDIA,2200,Reported
PAYU,Reported,AMSTERDAM,Reported,FINANCE,Reported,150,Reported,0.06,Reported,26/12/2022,Reported,2022,Reported,12,Reported,ACQUIRED,NETHERLANDS,0,missing
PEAR THERAPEUTICS,Reported,BOSTON,Reported,HEALTHCARE,Reported,25,Reported,0.09,Reported,25/07/2022,Reported,2022,Reported,7,Reported,POST-IPO,UNITED STATES,409,Reported
PEAR THERAPEUTICS,Reported,BOSTON,Reported,HEALTHCARE,Reported,59,Reported,0.22,Reported,14/11/2022,Reported,2022,Reported,11,Reported,POST-IPO,UNITED STATES,409,Reported
PEAR THERAPEUTICS,Reported,BOSTON,Reported,HEALTHCARE,Reported,59,Reported,0.22,Reported,16/11/2022,Reported,2022,Reported,11,Reported,POST-IPO,UNITED STATES,409,Reported
PEBBLEPOST,Reported,NEW YORK CITY,Reported,MARKETING,Reported,0,missing,0.6,Reported,01/04/2020,Reported,2020,Reported,4,Reported,SERIES C,UNITED STATES,81,Reported
PECAN AI,Reported,TEL AVIV,Reported,DATA,Reported,30,Reported,0.25,Reported,05/01/2023,Reported,2023,Reported,1,Reported,SERIES C,ISRAEL,116,Reported
PEEK,Reported,SALT LAKE CITY,Reported,TRAVEL,Reported,45,Reported,0,missing,20/03/2020,Reported,2020,Reported,3,Reported,SERIES B,UNITED STATES,39,Reported
PEERFIT,Reported,TAMPA BAY,Reported,HR,Reported,0,missing,0.4,Reported,24/03/2020,Reported,2020,Reported,3,Reported,UNKNOWN,UNITED STATES,47,Reported
PEERSPACE,Reported,SF BAY AREA,Reported,REAL ESTATE,Reported,41,Reported,0.75,Reported,26/03/2020,Reported,2020,Reported,3,Reported,SERIES B,UNITED STATES,34,Reported
PEERSTREET,Reported,LOS ANGELES,Reported,FINANCE,Reported,51,Reported,0.3,Reported,30/03/2020,Reported,2020,Reported,3,Reported,SERIES C,UNITED STATES,110,Reported
PEERSTREET,Reported,LOS ANGELES,Reported,FINANCE,Reported,75,Reported,0,missing,25/05/2022,Reported,2022,Reported,5,Reported,SERIES C,UNITED STATES,121,Reported
PEERSTREET,Reported,LOS ANGELES,Reported,REAL ESTATE,Reported,0,missing,0,missing,21/02/2023,Reported,2023,Reported,2,Reported,SERIES C,UNITED STATES,121,Reported
PEGASYSTEMS,Reported,BOSTON,Reported,HR,Reported,245,Reported,0.04,Reported,03/01/2023,Reported,2023,Reported,1,Reported,POST-IPO,UNITED STATES,0,missing
PELOTON,Reported,NEW YORK CITY,Reported,FITNESS,Reported,500,Reported,0.12,Reported,06/10/2022,Reported,2022,Reported,10,Reported,POST-IPO,UNITED STATES,1900,Reported
PELOTON,Reported,NEW YORK CITY,Reported,FITNESS,Reported,784,Reported,0.13,Reported,12/08/2022,Reported,2022,Reported,8,Reported,POST-IPO,UNITED STATES,1900,Reported
PELOTON,Reported,NEW YORK CITY,Reported,FITNESS,Reported,2800,Reported,0.2,Reported,08/02/2022,Reported,2022,Reported,2,Reported,POST-IPO,UNITED STATES,1900,Reported
PENDO,Reported,RALEIGH,Reported,PRODUCT,Reported,45,Reported,0.05,Reported,07/09/2022,Reported,2022,Reported,9,Reported,SERIES F,UNITED STATES,469,Reported
PEOPLE.AI,Reported,SF BAY AREA,Reported,MARKETING,Reported,30,Reported,0.18,Reported,17/04/2020,Reported,2020,Reported,4,Reported,SERIES C,UNITED STATES,100,Reported
PEOPLE.AI,Reported,SF BAY AREA,Reported,SALES,Reported,0,missing,0,missing,22/07/2022,Reported,2022,Reported,7,Reported,SERIES D,UNITED STATES,200,Reported
PEOPLEGROVE,Reported,SF BAY AREA,Reported,HR,Reported,0,missing,0,missing,03/04/2020,Reported,2020,Reported,4,Reported,SERIES A,UNITED STATES,7,Reported
PERCEPTIVE AUTOMATA,Reported,BOSTON,Reported,TRANSPORTATION,Reported,0,missing,1,Reported,01/08/2022,Reported,2022,Reported,8,Reported,SERIES A,UNITED STATES,20,Reported
PERIMETER 81,Reported,TEL AVIV,Reported,SECURITY,Reported,20,Reported,0.08,Reported,06/12/2022,Reported,2022,Reported,12,Reported,SERIES C,ISRAEL,165,Reported
PERION,Reported,TEL AVIV,Reported,MARKETING,Reported,20,Reported,0.05,Reported,08/08/2022,Reported,2022,Reported,8,Reported,POST-IPO,ISRAEL,76,Reported
PERKBOX,Reported,LONDON,Reported,HR,Reported,0,missing,0,missing,27/07/2020,Reported,2020,Reported,7,Reported,UNKNOWN,UNITED KINGDOM,29.7,Reported
PERKSPOT,Reported,CHICAGO,Reported,HR,Reported,10,Reported,0.1,Reported,06/04/2020,Reported,2020,Reported,4,Reported,PRIVATE EQUITY,UNITED STATES,50,Reported
PERMUTIVE,Reported,LONDON,Reported,MARKETING,Reported,30,Reported,0.12,Reported,10/08/2022,Reported,2022,Reported,8,Reported,SERIES C,UNITED KINGDOM,105,Reported
PERSONALIS,Reported,SF BAY AREA,Reported,HEALTHCARE,Reported,0,missing,0.3,Reported,19/01/2023,Reported,2023,Reported,1,Reported,POST-IPO,UNITED STATES,225,Reported
PERSONETICS,Reported,NEW YORK CITY,Reported,SUPPORT,Reported,30,Reported,0.08,Reported,05/01/2023,Reported,2023,Reported,1,Reported,PRIVATE EQUITY,UNITED STATES,178,Reported
PERX HEALTH,Reported,SYDNEY,Reported,HEALTHCARE,Reported,0,missing,0,missing,02/07/2022,Reported,2022,Reported,7,Reported,SEED,AUSTRALIA,2,Reported
PESTO,Reported,SF BAY AREA,Reported,OTHER,Reported,0,missing,1,Reported,23/09/2022,Reported,2022,Reported,9,Reported,SEED,UNITED STATES,6,Reported
PETAL,Reported,NEW YORK CITY,Reported,FINANCE,Reported,0,missing,0,missing,12/05/2020,Reported,2020,Reported,5,Reported,SERIES B,UNITED STATES,47,Reported
PETAL,Reported,NEW YORK CITY,Reported,FINANCE,Reported,0,missing,0,missing,18/08/2022,Reported,2022,Reported,8,Reported,SERIES D,UNITED STATES,704,Reported
PETLOVE,Reported,SAO PAULO,Reported,RETAIL,Reported,94,Reported,0,missing,13/02/2023,Reported,2023,Reported,2,Reported,SERIES C,BRAZIL,225,Reported
PHABLECARE,Reported,BENGALURU,Reported,HEALTHCARE,Reported,0,missing,0.7,Reported,14/02/2023,Reported,2023,Reported,2,Reported,SERIES B,INDIA,40,Reported
PHARMEASY,Reported,MUMBAI,Reported,HEALTHCARE,Reported,0,missing,0,missing,10/12/2022,Reported,2022,Reported,12,Reported,UNKNOWN,INDIA,1600,Reported
PHARMEASY,Reported,MUMBAI,Reported,HEALTHCARE,Reported,40,Reported,0,missing,16/06/2022,Reported,2022,Reported,6,Reported,UNKNOWN,INDIA,1600,Reported
PHILIPS,Reported,AMSTERDAM,Reported,HEALTHCARE,Reported,4000,Reported,0.05,Reported,24/10/2022,Reported,2022,Reported,10,Reported,POST-IPO,NETHERLANDS,0,missing
PHILIPS,Reported,AMSTERDAM,Reported,HEALTHCARE,Reported,6000,Reported,0.13,Reported,30/01/2023,Reported,2023,Reported,1,Reported,POST-IPO,NETHERLANDS,0,missing
PICKYOURTRAIL,Reported,CHENNAI,Reported,TRAVEL,Reported,70,Reported,0.35,Reported,21/05/2020,Reported,2020,Reported,5,Reported,SERIES A,INDIA,3,Reported
PICNIC,Reported,SEATTLE,Reported,FOOD,Reported,0,missing,0,missing,01/02/2023,Reported,2023,Reported,2,Reported,UNKNOWN,UNITED STATES,52,Reported
PICO INTERACTIVE,Reported,SF BAY AREA,Reported,OTHER,Reported,400,Reported,0.2,Reported,16/02/2023,Reported,2023,Reported,2,Reported,ACQUIRED,UNITED STATES,62,Reported
PICOBREW,Reported,SEATTLE,Reported,FOOD,Reported,0,missing,1,Reported,30/04/2020,Reported,2020,Reported,4,Reported,SERIES A,UNITED STATES,15,Reported
PICSART,Reported,MIAMI,Reported,CONSUMER,Reported,90,Reported,0.08,Reported,17/05/2022,Reported,2022,Reported,5,Reported,SERIES C,UNITED STATES,195,Reported
PIER,Reported,SAO PAULO,Reported,FINANCE,Reported,111,Reported,0.39,Reported,12/01/2023,Reported,2023,Reported,1,Reported,SERIES B,BRAZIL,42,Reported
PINTEREST,Reported,SF BAY AREA,Reported,CONSUMER,Reported,0,missing,0,missing,30/11/2022,Reported,2022,Reported,11,Reported,POST-IPO,UNITED STATES,1500,Reported
PINTEREST,Reported,SF BAY AREA,Reported,CONSUMER,Reported,150,Reported,0,missing,01/02/2023,Reported,2023,Reported,2,Reported,POST-IPO,UNITED STATES,1500,Reported
PIPEDRIVE,Reported,TALLINN,Reported,SALES,Reported,31,Reported,0,missing,05/05/2020,Reported,2020,Reported,5,Reported,SERIES C,ESTONIA,90,Reported
PIPEDRIVE,Reported,TALLINN,Reported,SALES,Reported,143,Reported,0.15,Reported,14/11/2022,Reported,2022,Reported,11,Reported,PRIVATE EQUITY,ESTONIA,90,Reported
PIPL,Reported,SPOKANE,Reported,SECURITY,Reported,22,Reported,0.13,Reported,23/06/2022,Reported,2022,Reported,6,Reported,UNKNOWN,UNITED STATES,19,Reported
PITCH,Reported,BERLIN,Reported,MARKETING,Reported,59,Reported,0.3,Reported,14/09/2022,Reported,2022,Reported,9,Reported,SERIES B,GERMANY,137,Reported
PIVOT3,Reported,AUSTIN,Reported,INFRASTRUCTURE,Reported,0,missing,0,missing,27/03/2020,Reported,2020,Reported,3,Reported,SERIES H,UNITED STATES,273,Reported
PIX,Reported,SF BAY AREA,Reported,FOOD,Reported,0,missing,0,missing,24/08/2022,Reported,2022,Reported,8,Reported,UNKNOWN,UNITED STATES,0,missing
PLAID,Reported,SF BAY AREA,Reported,FINANCE,Reported,260,Reported,0.2,Reported,07/12/2022,Reported,2022,Reported,12,Reported,SERIES D,UNITED STATES,734,Reported
PLANETLY,Reported,BERLIN,Reported,OTHER,Reported,200,Reported,1,Reported,04/11/2022,Reported,2022,Reported,11,Reported,ACQUIRED,GERMANY,5,Reported
PLATO,Reported,SF BAY AREA,Reported,HR,Reported,29,Reported,0.5,Reported,23/08/2022,Reported,2022,Reported,8,Reported,SEED,UNITED STATES,3,Reported
PLAYDOTS,Reported,NEW YORK CITY,Reported,CONSUMER,Reported,65,Reported,1,Reported,13/10/2022,Reported,2022,Reported,10,Reported,ACQUIRED,UNITED STATES,10,Reported
PLAYTIKA,Reported,TEL AVIV,Reported,CONSUMER,Reported,250,Reported,0.06,Reported,31/05/2022,Reported,2022,Reported,5,Reported,POST-IPO,ISRAEL,0,missing
PLAYTIKA,Reported,TEL AVIV,Reported,CONSUMER,Reported,600,Reported,0.15,Reported,09/12/2022,Reported,2022,Reported,12,Reported,POST-IPO,ISRAEL,0,missing
PLEO,Reported,COPENHAGEN,Reported,FINANCE,Reported,150,Reported,0.15,Reported,03/11/2022,Reported,2022,Reported,11,Reported,SERIES C,UNITED STATES,428,Reported
PLERK,Reported,GUADALAJARA,Reported,FINANCE,Reported,0,missing,0.4,Reported,29/11/2022,Reported,2022,Reported,11,Reported,SERIES A,MEXICO,13,Reported
PLIOPS,Reported,TEL AVIV,Reported,DATA,Reported,12,Reported,0.09,Reported,16/08/2022,Reported,2022,Reported,8,Reported,SERIES D,ISRAEL,205,Reported
PLUM,Reported,BENGALURU,Reported,HEALTHCARE,Reported,36,Reported,0.1,Reported,09/11/2022,Reported,2022,Reported,11,Reported,SERIES A,INDIA,20,Reported
PLURALSIGHT,Reported,SALT LAKE CITY,Reported,EDUCATION,Reported,400,Reported,0.2,Reported,12/12/2022,Reported,2022,Reported,12,Reported,ACQUIRED,UNITED STATES,192,Reported
PLUS ONE ROBOTICS,Reported,SAN ANTONIO,Reported,OTHER,Reported,0,missing,0.1,Reported,26/01/2023,Reported,2023,Reported,1,Reported,SERIES B,UNITED STATES,43,Reported
POCKET ACES,Reported,MUMBAI,Reported,MEDIA,Reported,50,Reported,0.25,Reported,06/02/2023,Reported,2023,Reported,2,Reported,UNKNOWN,INDIA,19,Reported
POCKETMATH,Reported,SINGAPORE,Reported,MARKETING,Reported,21,Reported,1,Reported,20/01/2021,Reported,2021,Reported,1,Reported,UNKNOWN,SINGAPORE,20,Reported
PODIUM,Reported,LEHI,Reported,SUPPORT,Reported,0,missing,0.12,Reported,01/12/2022,Reported,2022,Reported,12,Reported,SERIES D,UNITED STATES,419,Reported
POLARR,Reported,SF BAY AREA,Reported,CONSUMER,Reported,10,Reported,0,missing,29/03/2020,Reported,2020,Reported,3,Reported,SERIES A,UNITED STATES,13,Reported
POLICYGENIUS,Reported,NEW YORK CITY,Reported,FINANCE,Reported,170,Reported,0.25,Reported,02/06/2022,Reported,2022,Reported,6,Reported,SERIES E,UNITED STATES,286,Reported
POLITICO / PROTOCOL,Reported,WASHINGTON D.C.,Reported,MEDIA,Reported,13,Reported,0,missing,21/04/2020,Reported,2020,Reported,4,Reported,UNKNOWN,UNITED STATES,0,missing
POLLEN,Reported,LONDON,Reported,MARKETING,Reported,0,missing,1,Reported,10/08/2022,Reported,2022,Reported,8,Reported,SERIES C,UNITED KINGDOM,238,Reported
POLLEN,Reported,LONDON,Reported,TRAVEL,Reported,69,Reported,0.31,Reported,19/05/2020,Reported,2020,Reported,5,Reported,SERIES B,UNITED KINGDOM,88,Reported
POLLEN,Reported,LONDON,Reported,TRAVEL,Reported,200,Reported,0.33,Reported,10/05/2022,Reported,2022,Reported,5,Reported,SERIES C,UNITED KINGDOM,238,Reported
POLLY,Reported,BURLINGTON,Reported,FINANCE,Reported,47,Reported,0.15,Reported,02/12/2022,Reported,2022,Reported,12,Reported,SERIES C,UNITED STATES,184,Reported
POLYGON,Reported,BENGALURU,Reported,CRYPTO,Reported,100,Reported,0.2,Reported,21/02/2023,Reported,2023,Reported,2,Reported,UNKNOWN,INDIA,451,Reported
POMELO FASHION,Reported,BANGKOK,Reported,RETAIL,Reported,55,Reported,0.08,Reported,08/09/2022,Reported,2022,Reported,9,Reported,UNKNOWN,THAILAND,120,Reported
